"","PFC Pain Med Ind","PFC Dep Med Ind","NRMSE GS Ind","NRMSE SLB Ind","PFC Pain Med No Ind","PFC Dep Med No Ind","NRMSE GS No Ind","NRMSE SLB No Ind","AUC Ind","AUC No Ind","AUC CCA","Miss Overall","Sing Ind","Sing Noind","Sing CCA"
"1",0.640625,0.451612903225806,1.54353354229846,0.932178155327448,0.59375,0.5,1.79877737192612,0.919503485266382,0.72533504,0.71635968,0.725004819741662,0.2256,0,0,0
"2",0.567164179104478,0.446153846153846,0.851815517706707,0.891544888064744,0.477611940298507,0.584615384615385,0.939537680432987,0.804257518814785,0.788123679661993,0.774178349657512,0.798134947091304,0.2232,0,0,0
"3",0.510204081632653,0.415384615384615,1.09278507963897,0.978708987450076,0.510204081632653,0.523076923076923,1.19145494784968,1.03850849440971,0.75293259074323,0.749432174636707,0.738817999223589,0.2192,0,0,0
"4",0.604166666666667,0.731707317073171,1.79846383275632,0.870737561172054,0.541666666666667,0.658536585365854,1.22690404486957,0.789097019893612,0.750987058705973,0.738732414213645,0.751914506440661,0.2152,0,0,0
"5",0.525423728813559,0.56140350877193,1.29014681754404,0.966375592845852,0.525423728813559,0.56140350877193,1.17240566114718,0.858510508992584,0.829495696910846,0.823154437216405,0.818588829912818,0.2312,0,0,0
"6",0.444444444444444,0.571428571428571,1.09452290956501,1.02426867046434,0.611111111111111,0.625,1.27844679443493,0.940314782468629,0.772411991980766,0.773802299768794,0.761773350478449,0.216,0,0,0
"7",0.524590163934426,0.549019607843137,0.871832618146662,0.987827190154729,0.590163934426229,0.509803921568627,0.783062070540364,0.880961392993724,0.760464231354642,0.756317104776009,0.746675537774175,0.228,0,0,0
"8",0.596153846153846,0.431372549019608,0.951223932166436,1.09039019116344,0.403846153846154,0.450980392156863,0.847042231494092,1.06585827246288,0.750121004607138,0.748415415858902,0.71256067437435,0.2096,0,0,0
"9",0.532467532467532,0.462962962962963,1.64807263749737,1.01627581233129,0.506493506493506,0.537037037037037,0.870270818928388,0.803428879455846,0.763633198415807,0.764101697605534,0.753280628880254,0.2408,0,0,0
"10",0.39622641509434,0.595744680851064,1.32003462380079,0.964576157257685,0.509433962264151,0.48936170212766,0.896543971747829,0.774153952497155,0.740639150121909,0.73762472596144,0.722943007237242,0.2128,0,0,0
"11",0.476923076923077,0.608108108108108,1.2425160964034,0.832254567304494,0.553846153846154,0.486486486486487,0.840347367567752,0.888861221571968,0.764646516393443,0.762220799180328,0.727547917926105,0.2408,0,0,0
"12",0.545454545454545,0.5,2.08651405202578,0.935018845610425,0.545454545454545,0.54,1.46199668089142,0.738111828272398,0.752855284452912,0.753787413189109,0.734767733727607,0.2272,0,0,0
"13",0.52,0.647058823529412,1.08756905590474,0.966342667002375,0.573333333333333,0.509803921568627,1.12948105286244,0.813506800223136,0.789600106528998,0.783684674164669,0.767522265165518,0.2152,0,0,0
"14",0.528301886792453,0.629032258064516,1.18272778691762,0.943874160368374,0.60377358490566,0.645161290322581,1.24925590348224,1.02605196111284,0.766587425535134,0.759948095776627,0.769338135198939,0.2264,0,0,0
"15",0.527272727272727,0.473684210526316,1.63520912563009,0.927625536315634,0.454545454545455,0.543859649122807,0.918152676805957,0.857493942802907,0.750284826249587,0.746616008131309,0.772589086105277,0.2216,0,0,0
"16",0.627450980392157,0.593220338983051,0.970847174868088,0.869705863850973,0.568627450980392,0.508474576271186,0.968405452012154,0.903620449471125,0.768153006471697,0.765511079708364,0.769114056804897,0.2256,0,0,0
"17",0.515625,0.351851851851852,1.10155167754321,0.771101235023301,0.5,0.481481481481481,1.00778044957323,0.722765074506091,0.793218125960061,0.796190476190476,0.77642869702831,0.2344,0,0,0
"18",0.491803278688525,0.45,1.3267478364009,0.956408179770094,0.491803278688525,0.483333333333333,1.07238429384643,0.731486577008195,0.728213483866829,0.725524408236577,0.723530151280225,0.2184,0,0,0
"19",0.56140350877193,0.51063829787234,1.15847653910061,0.913456208687759,0.543859649122807,0.574468085106383,0.761095516947219,0.747054469601138,0.731307897750924,0.721563365315256,0.720339553431711,0.2088,0,0,0
"20",0.525423728813559,0.609756097560976,1.73573917173895,1.01297586121257,0.542372881355932,0.609756097560976,1.29984966423697,0.98921214497592,0.736095987455835,0.72320337380637,0.719172762504062,0.1928,0,0,0
