"","PFC Pain Med Ind","PFC Dep Med Ind","NRMSE GS Ind","NRMSE SLB Ind","PFC Pain Med No Ind","PFC Dep Med No Ind","NRMSE GS No Ind","NRMSE SLB No Ind","AUC Ind","AUC No Ind","AUC CCA","Miss Overall","Sing Ind","Sing Noind","Sing CCA"
"1",0.444444444444444,0.594202898550725,1.52767632335717,0.94873795860057,0.444444444444444,0.63768115942029,1.00274851145922,0.829123814223464,0.763845055364839,0.763073357449961,0.800616677581314,0.2472,0,0,0
"2",0.589285714285714,0.5,1.32810611484353,0.988701299103156,0.607142857142857,0.462962962962963,0.949435524121456,0.8797863715517,0.802622094648844,0.797489232789778,0.794993779127391,0.2208,0,0,0
"3",0.553571428571429,0.471698113207547,1.14399507889309,1.05586609142432,0.517857142857143,0.433962264150943,0.912965820953799,1.30120511000798,0.78378911857594,0.785011894508019,0.781865645666551,0.2304,0,0,0
"4",0.5,0.490566037735849,1.15683811380293,0.846408524049823,0.392857142857143,0.566037735849057,1.1136444357793,0.769283182555753,0.760954230634852,0.75915592823232,0.771647000166196,0.228,0,0,0
"5",0.565217391304348,0.431034482758621,1.25262017465025,0.869881424674646,0.58695652173913,0.482758620689655,1.37317852899174,0.971954897748587,0.799000105171083,0.79598092555683,0.791530903594222,0.2176,0,0,0
"6",0.559322033898305,0.615384615384615,1.41395493393112,0.840547771218532,0.542372881355932,0.5,1.169358195397,0.92982690818487,0.772886589228063,0.770101052513,0.749209492743976,0.2144,0,0,0
"7",0.480769230769231,0.46,1.19972500200082,1.03963539595052,0.403846153846154,0.4,0.977660037851037,1.03149767170949,0.772857917082981,0.772834800387333,0.759607529516979,0.2248,0,0,0
"8",0.457627118644068,0.575,0.982846346806305,0.855643988684195,0.559322033898305,0.55,0.974809452450396,1.00009881537635,0.697712857966558,0.697743609456083,0.721287046287046,0.2144,0,0,0
"9",0.53030303030303,0.484375,1.20798464556876,0.869880733090948,0.393939393939394,0.59375,0.826759686261943,0.753816529996061,0.668141193696655,0.672946295766406,0.64220290793925,0.2408,0,0,1
"10",0.523076923076923,0.557377049180328,1.8032696095614,1.00899360419948,0.430769230769231,0.491803278688525,0.956133930707966,0.967952554902999,0.712526739067835,0.704795548973631,0.675095197654987,0.2472,0,0,1
"11",0.43859649122807,0.360655737704918,1.58414558963887,0.821445404605817,0.543859649122807,0.540983606557377,0.97957420171939,0.904700151477573,0.737188351463749,0.735252391780878,0.702332894233629,0.2232,0,0,0
"12",0.566037735849057,0.484375,1.24034262359763,0.992449513718831,0.547169811320755,0.59375,0.905223608127423,0.800043773751347,0.778811260983249,0.771653422317603,0.762055014536361,0.2064,0,0,0
"13",0.464285714285714,0.55,1.65612665950999,0.924136961754314,0.517857142857143,0.616666666666667,1.30714756500891,0.967303771760952,0.74671145274853,0.748708739745494,0.750716473297118,0.2336,0,0,0
"14",0.421052631578947,0.509803921568627,1.46551760720508,0.800589073099092,0.491228070175439,0.627450980392157,0.995937481976863,0.791359528056868,0.719764376338771,0.717874649859944,0.719207533759773,0.2352,0,0,0
"15",0.566037735849057,0.5,1.69655442689406,1.12993480127581,0.60377358490566,0.424242424242424,1.1647757659376,1.05480166537781,0.71185146464957,0.712274255375848,0.742823007049892,0.2216,0,0,0
"16",0.352941176470588,0.483870967741935,1.15989729815925,0.811577553074451,0.490196078431373,0.548387096774194,1.07936582947262,0.833607190250955,0.762061810018125,0.762942309276652,0.750097804825038,0.228,0,0,0
"17",0.566037735849057,0.491525423728814,1.58977198953049,1.0161497354804,0.566037735849057,0.423728813559322,0.83743343471203,0.907234057808964,0.797739790780361,0.798346075590357,0.815237226277372,0.216,0,0,0
"18",0.509090909090909,0.559322033898305,1.44161341557813,0.94901199068679,0.527272727272727,0.338983050847458,1.59644009733046,0.934350570015552,0.789395642809765,0.78858382354071,0.795454545454545,0.224,0,0,0
"19",0.46875,0.470588235294118,1.20585508768432,0.966361459416189,0.546875,0.549019607843137,0.831697412955202,0.73360686480349,0.742405128205128,0.74144358974359,0.72584595959596,0.2176,0,0,0
"20",0.63013698630137,0.525423728813559,1.07313770578362,1.10673192881922,0.424657534246575,0.576271186440678,1.00535760201135,1.09804477659541,0.83625861261109,0.835536574312335,0.839268313172043,0.2184,0,0,0
"21",0.545454545454545,0.537313432835821,1.62921884168144,0.919157954042175,0.618181818181818,0.507462686567164,0.770761693958259,0.872591065086144,0.723113235472023,0.719800570900545,0.703262127280819,0.2376,0,0,1
"22",0.516129032258065,0.55,0.858401040484725,1.08338862117654,0.403225806451613,0.55,1.28655210480628,0.76664219741341,0.791892805210232,0.792822106621337,0.796816920359936,0.2192,0,0,0
"23",0.5,0.474576271186441,1.79565680215956,0.982467761906087,0.5,0.389830508474576,1.4763022336737,0.919456876188289,0.73371537531011,0.732062309064441,0.722410193650565,0.2224,0,0,0
"24",0.56140350877193,0.53448275862069,1.50026485803644,0.890200443519045,0.596491228070175,0.482758620689655,1.0178339479061,0.7783944062555,0.793568135245902,0.788691086065574,0.755104427736007,0.2144,0,0,0
"25",0.412698412698413,0.492063492063492,1.22299247227151,1.28475955932505,0.507936507936508,0.555555555555556,1.01423315417069,1.00462663705237,0.721024065540195,0.724930875576037,0.712796167623322,0.2296,0,0,0
"26",0.509090909090909,0.446808510638298,0.965075709568601,0.938139554808046,0.490909090909091,0.48936170212766,0.829410352315326,0.745121994521617,0.792095256385635,0.789941745086742,0.765023190159306,0.2184,0,0,0
"27",0.436363636363636,0.625,1.50426996856515,0.978427562629012,0.454545454545455,0.3875,1.1570149149806,0.972268371364434,0.746140497922546,0.745333097521153,0.726023009486367,0.2344,0,0,0
"28",0.509090909090909,0.676470588235294,1.09795124553369,0.828107539295843,0.472727272727273,0.558823529411765,0.84579413199041,0.842229656086779,0.740474211358086,0.735981979763151,0.707994251480417,0.2264,0,0,0
"29",0.4375,0.55,1.45241625757352,0.873191212689464,0.609375,0.55,1.27227128373227,0.843562012319381,0.749636404604859,0.747559814003032,0.770875282263653,0.2072,0,0,0
"30",0.474576271186441,0.54,1.35092645079425,1.15165535031029,0.525423728813559,0.56,0.779284139824661,0.940152464188865,0.801811661220379,0.800401278336108,0.795222624849015,0.2136,0,0,0
"31",0.565789473684211,0.714285714285714,1.12534067293708,1.01990317003384,0.552631578947368,0.5,1.69343977609687,0.779461834504668,0.741536338074421,0.735581758101923,0.746993437441171,0.2336,0,0,0
"32",0.63768115942029,0.448275862068966,1.04190188101501,0.853226099347836,0.463768115942029,0.396551724137931,0.699449236727271,0.869279880742404,0.787103417010519,0.790520171401202,0.818629524442565,0.2296,0,0,0
"33",0.469387755102041,0.436619718309859,1.32844718678937,0.871439025315581,0.530612244897959,0.535211267605634,0.675528739515163,0.861511365192216,0.776083504098361,0.774116290983607,0.792218437867591,0.2096,0,0,0
"34",0.6,0.420289855072464,1.31072389513307,0.747642755559516,0.581818181818182,0.594202898550725,1.23195362393607,0.930085363803106,0.742242569022509,0.741735605961681,0.73100689533239,0.2376,0,0,0
"35",0.568965517241379,0.607843137254902,1.55675094024034,0.948660264434608,0.5,0.509803921568627,0.789963176543444,0.836579814740528,0.786815454247563,0.782432723027771,0.755552988688673,0.2248,0,0,0
"36",0.619047619047619,0.491525423728814,1.42440254623615,0.869490266299487,0.507936507936508,0.559322033898305,1.18578702684857,0.8130324105259,0.760261186863837,0.757759426413162,0.74311319791773,0.208,0,0,0
