"","PFC Pain Med Ind","PFC Dep Med Ind","NRMSE GS Ind","NRMSE SLB Ind","PFC Pain Med No Ind","PFC Dep Med No Ind","NRMSE GS No Ind","NRMSE SLB No Ind","AUC Ind","AUC No Ind","AUC CCA","Miss Overall","Sing Ind","Sing Noind","Sing CCA"
"1",0.700854700854701,0.605809128630705,1.65652145075089,0.984065781975489,0.623931623931624,0.655601659751037,1.61651626218487,1.00560398919469,0.747682470111324,0.738569253246085,0.764082864927223,0.5416,0,0,0
"2",0.599173553719008,0.564853556485356,1.19631126926555,1.47377775572021,0.619834710743802,0.497907949790795,1.24993037127032,1.0585577491592,0.800079606310609,0.801351239583979,0.817113833746898,0.552,0,0,0
"3",0.611607142857143,0.653679653679654,1.84473821263564,1.03620001038512,0.642857142857143,0.593073593073593,1.41283145839709,0.994498604838553,0.769161364950839,0.757773921984448,0.748094636084522,0.5328,0,0,0
"4",0.588516746411483,0.541237113402062,3.14579113522439,1.09120177064054,0.669856459330144,0.649484536082474,1.04418414914132,1.05166651614646,0.736941471009976,0.725393173114167,0.71606049886913,0.504,0,0,0
"5",0.655172413793103,0.614035087719298,1.47075474722883,1.84028776475197,0.607758620689655,0.570175438596491,1.4799608800738,1.1700462365486,0.814720747134685,0.802452176409079,0.830151762197416,0.5416,0,0,0
"6",0.614718614718615,0.702325581395349,1.5429499836393,1.53759354041685,0.662337662337662,0.572093023255814,1.38407440519087,1.4500056465845,0.789951964439346,0.774811544921955,0.739507715975193,0.532,0,0,0
"7",0.61304347826087,0.522522522522523,1.5037225968257,0.958834172190655,0.6,0.648648648648649,1.29332989982928,1.26013078885737,0.81697092578228,0.817273008875611,0.846776346121181,0.5336,0,0,0
"8",0.609865470852018,0.713656387665198,2.29231248891048,1.01742415578144,0.672645739910314,0.607929515418502,1.28523741208531,1.00807546231526,0.750495333738315,0.746896634806391,0.657020254910475,0.5464,0,0,1
"9",0.58364312267658,0.552742616033755,1.23820256195863,1.28571762279342,0.54275092936803,0.641350210970464,1.2936301960255,1.12670668266508,0.748280124968965,0.735829781511214,0.746120616154152,0.5736,0,0,0
"10",0.632286995515695,0.606060606060606,1.65083236256068,0.926812774329264,0.650224215246637,0.606060606060606,1.25527171297674,0.941699635799188,0.767727708186469,0.755066996160212,0.716805888194404,0.5296,0,0,0
"11",0.653543307086614,0.582375478927203,2.79982703300512,1.02486690743299,0.618110236220472,0.547892720306513,1.14424327707407,0.915561230914048,0.767310111683119,0.762095145476203,0.699487095542096,0.5648,0,0,0
"12",0.645021645021645,0.582959641255605,1.1722947596668,1.02605444625782,0.696969696969697,0.62780269058296,1.08498373796371,0.927567615643194,0.750544569641757,0.753630249458008,0.745600786344457,0.536,0,0,0
"13",0.611111111111111,0.548076923076923,1.45625987942063,1.39401564127587,0.653846153846154,0.615384615384615,1.1568073741727,1.05405333155835,0.786043044958238,0.771730583537596,0.745917830635264,0.5232,0,0,0
"14",0.59,0.647826086956522,1.24910561470213,1.00867987182728,0.615,0.643478260869565,1.23022922676697,1.33873973996844,0.790727805317711,0.768369249047482,0.813608166853905,0.5336,0,0,0
"15",0.641791044776119,0.613733905579399,1.37915877823107,1.07458757866589,0.66044776119403,0.665236051502146,1.4044062641776,1.08758921536561,0.733362580300885,0.719701167826283,0.695865055721064,0.5632,0,0,0
"16",0.67420814479638,0.58130081300813,1.96310673552222,1.11564503549192,0.660633484162896,0.589430894308943,1.12458466504744,0.975046517457581,0.795558972387725,0.789795630725863,0.796162178891984,0.5328,0,0,0
"17",0.635593220338983,0.534562211981567,1.37064524865447,1.17483414156974,0.665254237288136,0.571428571428571,1.20501072985066,1.15528943496831,0.793614492775943,0.790159676181529,0.807437843860993,0.524,0,0,0
"18",0.61038961038961,0.548523206751055,1.66375170742211,0.913390051735846,0.606060606060606,0.548523206751055,1.40938165704561,0.894259270344802,0.742956067422719,0.742606203221861,0.747952003360815,0.5584,0,0,0
"19",0.626609442060086,0.566371681415929,1.34736312213179,0.953813242283895,0.686695278969957,0.592920353982301,1.16482588796177,0.852071908704378,0.724516975024074,0.725172618681746,0.660804807943559,0.5432,0,0,0
"20",0.552845528455285,0.666666666666667,1.56085040249536,1.26142251438579,0.577235772357724,0.704225352112676,1.17475934347684,1.23449416810815,0.690463194310974,0.670451662502402,0.686815028752675,0.5512,0,0,0
"21",0.613953488372093,0.603921568627451,1.42693540432424,1.09971926617062,0.623255813953488,0.592156862745098,2.1380962662034,1.05004370601252,0.780121696559979,0.77293754125688,0.739458880923935,0.5424,0,0,0
